session_id,model,testgen_model,oracle,rounds,units_analyzed,functions_verified,cost_usd,tokens,incoherent_oracles_dropped,static_findings,execution_only_bugs,verification_gap_rate,confirmed,confirmed_static,confirmed_reliability_gap,refuted,confirmation_rate,inconclusive,not_execution_testable,verified_fixed,not_fixed,verified_fix_rate
20260709_160359_95e32466,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,12034,0,1,0,,0,,,0,,0,0,,,
20260709_160457_f3a3b3b6,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,749,0,1,0,,0,,,0,,0,0,,,
20260709_160119_19039a54,gpt-oss-120b,gpt-oss-120b,correctness,5,15,3,0.0,40959,0,1,0,,0,,,0,,0,1,,,
20260709_160517_de0c257f,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_160533_f19e19d4,gpt-oss-120b,gpt-oss-120b,correctness,5,11,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_160456_37479d78,gpt-oss-120b,gpt-oss-120b,correctness,5,16,1,0.0,12995,0,2,0,,0,,,0,,0,1,,,
20260709_160643_522b96c3,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_022812_a2042765,gpt-oss-120b,gpt-oss-120b,correctness,5,13,1,0.0,12244,0,1,0,,0,,,0,,0,0,,,
20260710_022812_aa9a854a,gpt-oss-120b,gpt-oss-120b,correctness,5,28,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_022812_0a465450,gpt-oss-120b,gpt-oss-120b,correctness,5,28,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260710_023043_33cfeaa0,gpt-oss-120b,gpt-oss-120b,correctness,5,8,1,0.0,24367,0,0,0,,0,,,0,,0,0,,,
20260710_023104_b752fd0e,gpt-oss-120b,gpt-oss-120b,correctness,5,31,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_023259_722a6497,gpt-oss-120b,gpt-oss-120b,correctness,5,18,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_023106_e419e585,gpt-oss-120b,gpt-oss-120b,correctness,5,37,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_022812_2a173818,gpt-oss-120b,gpt-oss-120b,correctness,5,41,2,0.0,35744,0,0,2,1.0,2,,,0,1.0,0,0,2,0,1.0
20260710_023559_96557ee8,gpt-oss-120b,gpt-oss-120b,correctness,5,17,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_023454_4bb9adb4,gpt-oss-120b,gpt-oss-120b,correctness,5,10,1,0.0,24392,0,1,0,,0,,,0,,0,1,,,
20260710_023450_d3f7a6fe,gpt-oss-120b,gpt-oss-120b,correctness,5,33,1,0.0,24695,0,1,0,,0,,,0,,0,1,,,
20260710_024012_3246c53d,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_023416_9041b01b,gpt-oss-120b,gpt-oss-120b,correctness,5,41,2,0.0,35026,0,2,1,0.3333333333333333,1,,,0,1.0,0,2,0,0,
20260710_023748_486edca9,gpt-oss-120b,gpt-oss-120b,correctness,5,17,2,0.0,28490,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_024108_11060212,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024123_74f89e0f,gpt-oss-120b,gpt-oss-120b,correctness,5,11,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024231_2916013a,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_023745_6205de6c,gpt-oss-120b,gpt-oss-120b,correctness,5,17,2,0.0,49720,0,0,1,1.0,1,,,0,1.0,0,0,0,0,
20260710_024139_67e45c29,gpt-oss-120b,gpt-oss-120b,correctness,5,17,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024326_8816c02b,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_024302_9297d1e4,gpt-oss-120b,gpt-oss-120b,correctness,5,7,1,0.0,14094,0,0,0,,0,,,0,,0,0,,,
20260710_024326_4c42cb73,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024432_acd6c664,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024314_7ce98888,gpt-oss-120b,gpt-oss-120b,correctness,5,26,0,0.0,0,0,7,0,,0,,,0,,0,0,,,
20260710_024440_9512f391,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024639_9ccf4af2,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024614_5e0f9d21,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024509_47bf4098,gpt-oss-120b,gpt-oss-120b,correctness,5,11,1,0.0,16183,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_024709_6ab72da2,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024704_e0439ecc,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024752_ce176818,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024745_7ed6658d,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024753_d5aa63e4,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024834_75f609f1,gpt-oss-120b,gpt-oss-120b,correctness,5,10,1,0.0,16893,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_025117_aa95793b,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_024848_71a43dbe,gpt-oss-120b,gpt-oss-120b,correctness,5,15,2,0.0,30221,0,0,0,,0,,,0,,0,0,,,
20260710_025142_5f9e9ebc,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_025225_2ba20e3d,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_025321_e712b261,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_025238_b1f9302e,gpt-oss-120b,gpt-oss-120b,correctness,5,11,1,0.0,20976,0,1,0,,0,,,0,,0,0,,,
20260710_024229_67a47c58,gpt-oss-120b,gpt-oss-120b,correctness,5,23,11,0.0,163938,0,2,2,1.0,2,,,0,1.0,0,1,1,1,0.5
20260710_024823_012def78,gpt-oss-120b,gpt-oss-120b,correctness,5,18,7,0.0,98836,0,3,3,1.0,4,,,0,1.0,0,0,2,2,0.5
20260710_030001_69a5f55e,gpt-oss-120b,gpt-oss-120b,correctness,5,22,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260710_025424_5cac5fa4,gpt-oss-120b,gpt-oss-120b,correctness,5,31,5,0.0,67113,0,3,0,,0,,,0,,0,2,,,
20260710_030231_9378f54d,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_030354_146ac6a2,gpt-oss-120b,gpt-oss-120b,correctness,5,13,1,0.0,11227,0,0,0,,0,,,0,,0,0,,,
20260710_025742_fb3ac68d,gpt-oss-120b,gpt-oss-120b,correctness,5,31,4,0.0,67451,0,0,2,1.0,2,,,0,1.0,0,0,0,2,0.0
20260710_030602_f5f450c8,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260710_025507_012084ca,gpt-oss-120b,gpt-oss-120b,correctness,5,32,7,0.0,111732,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_030608_cd3043fd,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260710_030245_0d4b5797,gpt-oss-120b,gpt-oss-120b,correctness,5,12,2,0.0,41711,0,1,0,,0,,,0,,0,1,,,
20260710_030716_24851b53,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_030717_5a0bdadf,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_030655_d80529c6,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260710_030706_e4861249,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260710_030811_07ac6986,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_030823_fb55fda5,gpt-oss-120b,gpt-oss-120b,correctness,5,2,2,0.0,43049,0,0,0,,0,,,0,,0,0,,,
20260710_030741_9c09fc14,gpt-oss-120b,gpt-oss-120b,correctness,5,34,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_030740_14b30211,gpt-oss-120b,gpt-oss-120b,correctness,5,34,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_031059_36848e25,gpt-oss-120b,gpt-oss-120b,correctness,5,1,1,0.0,30800,0,0,0,,0,,,0,,0,0,,,
20260710_031257_d556aaf6,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_031112_d9ee3ebe,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_031313_0503bf1b,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,8177,0,1,0,,0,,,0,,0,0,,,
20260710_031112_2c01acc2,gpt-oss-120b,gpt-oss-120b,correctness,5,9,2,0.0,36969,0,1,0,,0,,,0,,0,0,,,
20260710_031303_14ea722a,gpt-oss-120b,gpt-oss-120b,correctness,5,2,1,0.0,19775,0,1,0,,0,,,0,,0,0,,,
20260710_030800_f1c7886a,gpt-oss-120b,gpt-oss-120b,correctness,5,10,6,0.0,119934,0,2,0,,0,,,0,,0,2,,,
20260710_031633_edcc698d,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_031438_b2240818,gpt-oss-120b,gpt-oss-120b,correctness,5,16,1,0.0,14116,0,1,0,,0,,,0,,0,0,,,
20260710_031451_ee8070ef,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,29860,0,0,1,1.0,1,,,0,1.0,0,0,0,1,0.0
20260710_031429_e2eec900,gpt-oss-120b,gpt-oss-120b,correctness,5,6,3,0.0,44182,0,0,0,,0,,,0,,0,0,,,
20260710_031705_3a0b59d1,gpt-oss-120b,gpt-oss-120b,correctness,5,2,3,0.0,30565,0,1,0,,0,,,0,,0,0,,,
20260710_031946_fd5f1f91,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_031734_0a51da72,gpt-oss-120b,gpt-oss-120b,correctness,5,21,1,0.0,12171,0,3,0,,0,,,0,,0,0,,,
20260710_031721_901309b1,gpt-oss-120b,gpt-oss-120b,correctness,5,13,4,0.0,44259,0,1,0,,0,,,0,,0,0,,,
20260710_031958_ae9215e6,gpt-oss-120b,gpt-oss-120b,correctness,5,14,1,0.0,9177,0,0,0,,0,,,0,,0,0,,,
20260710_032115_33cb8c8d,gpt-oss-120b,gpt-oss-120b,correctness,5,5,2,0.0,38157,0,0,0,,0,,,0,,0,0,,,
20260710_032132_de2416d7,gpt-oss-120b,gpt-oss-120b,correctness,5,15,1,0.0,23047,0,3,0,0.0,0,,,0,,2,0,,,
20260710_032206_fbab2df9,gpt-oss-120b,gpt-oss-120b,correctness,5,27,1,0.0,22648,0,1,0,0.0,0,,,0,,0,1,,,
20260710_032433_48ec63f3,gpt-oss-120b,gpt-oss-120b,correctness,5,31,1,0.0,19513,0,1,0,0.0,0,,,0,,0,1,,,
20260710_032919_2a736c9f,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_032919_d6ac97a3,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_032709_4851e244,gpt-oss-120b,gpt-oss-120b,correctness,5,31,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_031816_f3765736,gpt-oss-120b,gpt-oss-120b,correctness,5,60,9,0.0,116097,0,0,0,,0,,,0,,0,0,,,
20260710_033027_556afea9,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_033027_11d20194,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_032919_88adb8f0,gpt-oss-120b,gpt-oss-120b,correctness,5,15,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_033050_a245947c,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_033021_8bbfcef9,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,12800,0,0,0,,0,,,0,,0,0,,,
20260710_033027_8dfe84d9,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,13729,0,0,0,,0,,,0,,0,0,,,
20260710_033142_019e22d7,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260710_033126_8de0ec13,gpt-oss-120b,gpt-oss-120b,correctness,5,14,2,0.0,28138,0,2,0,,0,,,0,,0,1,,,
20260710_033430_25fbf64d,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_033430_a4c91f06,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_033116_971e5017,gpt-oss-120b,gpt-oss-120b,correctness,5,14,4,0.0,45545,0,3,0,,0,,,0,,2,0,,,
20260710_033543_ed823957,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_033756_1eed86e4,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_033912_7f63a44e,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_033249_a1840c3d,gpt-oss-120b,gpt-oss-120b,correctness,5,13,6,0.0,94403,0,1,0,,0,,,0,,0,0,,,
20260710_033502_b112c436,gpt-oss-120b,gpt-oss-120b,correctness,5,14,4,0.0,60856,0,2,0,,0,,,0,,2,0,,,
20260710_033937_0df47ecd,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_034009_4a1cffc8,gpt-oss-120b,gpt-oss-120b,correctness,5,16,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_032526_8a8e7e2f,gpt-oss-120b,gpt-oss-120b,correctness,5,140,4,0.0,38386,0,4,0,,0,,,0,,0,0,,,
20260710_034040_1834108c,gpt-oss-120b,gpt-oss-120b,correctness,5,12,4,0.0,60663,0,1,0,,0,,,0,,0,0,,,
20260710_034028_72f9da85,gpt-oss-120b,gpt-oss-120b,correctness,5,12,4,0.0,61505,0,1,0,,0,,,0,,0,0,,,
20260710_034539_162f3cc4,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_034151_2ff87ca3,gpt-oss-120b,gpt-oss-120b,correctness,5,16,5,0.0,90349,0,2,0,,0,,,0,,1,1,,,
20260710_034636_21e4cacf,gpt-oss-120b,gpt-oss-120b,correctness,5,14,3,0.0,31779,0,0,0,,0,,,0,,0,0,,,
20260710_035022_2394c55c,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_035022_dd22ae2b,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_035028_97c0bc92,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_034531_c4a98fd2,gpt-oss-120b,gpt-oss-120b,correctness,5,11,11,0.0,168249,0,1,0,,0,,,0,,0,1,,,
20260710_034950_f3fb3f8c,gpt-oss-120b,gpt-oss-120b,correctness,5,23,5,0.0,85110,0,1,0,,0,,,0,,1,0,,,
20260710_035111_a20d4cc2,gpt-oss-120b,gpt-oss-120b,correctness,5,60,1,0.0,25359,0,0,0,,0,,,0,,0,0,,,
20260710_034331_def8fe75,gpt-oss-120b,gpt-oss-120b,correctness,5,29,17,0.0,255587,0,5,0,,0,,,0,,0,1,,,
20260710_035737_44ed41d5,gpt-oss-120b,gpt-oss-120b,correctness,5,43,1,0.0,5047,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_035635_0e6c26ed,gpt-oss-120b,gpt-oss-120b,correctness,5,57,1,0.0,14523,0,1,0,,0,,,0,,0,0,,,
20260710_040340_56a4f404,gpt-oss-120b,gpt-oss-120b,correctness,5,32,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_040656_24e0e048,gpt-oss-120b,gpt-oss-120b,correctness,5,15,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260710_035932_0fee75e4,gpt-oss-120b,gpt-oss-120b,correctness,5,60,3,0.0,56951,0,1,2,1.0,2,,,0,1.0,0,0,1,0,1.0
20260710_041000_6d41ba48,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_040243_e91b4eda,gpt-oss-120b,gpt-oss-120b,correctness,5,82,1,0.0,11762,0,1,0,,0,,,0,,0,0,,,
20260710_040830_4a455d77,gpt-oss-120b,gpt-oss-120b,correctness,5,68,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_040226_656df42a,gpt-oss-120b,gpt-oss-120b,correctness,5,81,4,0.0,69382,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_041539_eb5f283d,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_041209_1aed76be,gpt-oss-120b,gpt-oss-120b,correctness,5,36,2,0.0,26413,0,2,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_041809_c892247f,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041809_94c79221,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041809_bd2ccb64,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041809_9b5735a3,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041809_b8fb0306,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041809_e499fd99,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041809_06bf4a06,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_041654_5cbcddcb,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_041809_02494269,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_041124_a131a3cd,gpt-oss-120b,gpt-oss-120b,correctness,5,50,2,0.0,37358,0,0,2,1.0,2,,,0,1.0,0,0,1,1,0.5
20260710_041928_81702881,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_041903_110f7a1c,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_041931_173f793a,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_041953_67fb1fb2,gpt-oss-120b,gpt-oss-120b,correctness,5,13,1,0.0,10287,0,0,0,,0,,,0,,0,0,,,
20260710_041528_32ec68df,gpt-oss-120b,gpt-oss-120b,correctness,5,50,2,0.0,34882,0,0,2,1.0,2,,,0,1.0,0,0,2,0,1.0
20260710_042157_671d0e45,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042320_941b9f82,gpt-oss-120b,gpt-oss-120b,correctness,5,16,1,0.0,4360,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_041946_93484a6e,gpt-oss-120b,gpt-oss-120b,correctness,5,23,4,0.0,50660,0,1,0,,0,,,0,,0,0,,,
20260710_042534_ab542b40,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260710_042257_4e51bea3,gpt-oss-120b,gpt-oss-120b,correctness,5,18,3,0.0,35429,0,1,0,,0,,,0,,0,0,,,
20260710_042014_a5dcd259,gpt-oss-120b,gpt-oss-120b,correctness,5,22,4,0.0,66119,0,3,2,1.0,2,,,0,1.0,0,1,0,0,
20260710_042534_14d5ac63,gpt-oss-120b,gpt-oss-120b,correctness,5,27,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042718_a0a24390,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042759_e7091343,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042821_50a0448f,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042523_fed571e6,gpt-oss-120b,gpt-oss-120b,correctness,5,32,1,0.0,11608,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_042916_b5d1c73b,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042930_360dbcf8,gpt-oss-120b,gpt-oss-120b,correctness,5,14,3,0.0,51750,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_042900_a74d2d20,gpt-oss-120b,gpt-oss-120b,correctness,5,76,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_042845_02310066,gpt-oss-120b,gpt-oss-120b,correctness,5,37,4,0.0,76645,0,1,0,,0,,,0,,0,1,,,
20260710_042946_7e43d845,gpt-oss-120b,gpt-oss-120b,correctness,5,45,4,0.0,64853,0,4,0,,0,,,0,,0,4,,,
20260710_043959_d660f81b,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_044050_b02e91a7,gpt-oss-120b,gpt-oss-120b,correctness,5,18,0,0.0,0,0,6,0,,0,,,0,,0,0,,,
20260710_043725_e3793c90,gpt-oss-120b,gpt-oss-120b,correctness,5,29,3,0.0,53169,0,4,0,,0,,,0,,0,3,,,
20260710_044306_8566466e,gpt-oss-120b,gpt-oss-120b,correctness,5,10,2,0.0,20615,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260710_043442_ada0666d,gpt-oss-120b,gpt-oss-120b,correctness,5,65,3,0.0,52574,0,1,0,,0,,,0,,0,1,,,
20260710_043648_222c494e,gpt-oss-120b,gpt-oss-120b,correctness,5,32,6,0.0,97813,0,0,2,1.0,2,,,0,1.0,0,0,1,1,0.5
20260710_044655_ea250eef,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260710_044545_42f3818b,gpt-oss-120b,gpt-oss-120b,correctness,5,16,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260710_044525_9407fe8d,gpt-oss-120b,gpt-oss-120b,correctness,5,15,7,0.0,109208,0,3,2,0.6666666666666666,2,,,0,1.0,0,2,0,1,0.0
20260710_044724_8a6449d7,gpt-oss-120b,gpt-oss-120b,correctness,5,29,4,0.0,61492,0,2,2,1.0,2,,,0,1.0,0,0,2,0,1.0
20260710_044732_7f786f93,gpt-oss-120b,gpt-oss-120b,correctness,5,54,3,0.0,48079,0,2,1,1.0,1,,,0,1.0,0,1,1,0,1.0
20260710_044519_3af61245,gpt-oss-120b,gpt-oss-120b,correctness,5,16,9,0.0,144992,0,2,2,0.6666666666666666,2,,,0,1.0,0,2,0,0,
20260710_045724_59aea0bb,gpt-oss-120b,gpt-oss-120b,correctness,5,7,1,0.0,15841,0,0,0,,0,,,0,,0,0,,,
20260710_045908_7cba76f7,gpt-oss-120b,gpt-oss-120b,correctness,5,9,1,0.0,10304,0,0,1,1.0,1,,,0,1.0,0,0,0,0,
20260710_045649_99afa94b,gpt-oss-120b,gpt-oss-120b,correctness,5,56,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_050049_4c811eb5,gpt-oss-120b,gpt-oss-120b,correctness,5,17,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_045510_56cb05d0,gpt-oss-120b,gpt-oss-120b,correctness,5,30,3,0.0,58671,0,1,2,1.0,2,,,0,1.0,0,0,1,0,1.0
20260710_050238_4082d5e5,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_050244_1fd48f05,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_050234_c1b7e97b,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_045618_3cff4b79,gpt-oss-120b,gpt-oss-120b,correctness,5,37,3,0.0,48066,0,1,2,1.0,2,,,0,1.0,0,0,1,1,0.5
20260710_050234_68b81852,gpt-oss-120b,gpt-oss-120b,correctness,5,20,4,0.0,42510,0,2,0,,0,,,0,,0,0,,,
20260710_050806_f84e24a0,gpt-oss-120b,gpt-oss-120b,correctness,5,10,3,0.0,45607,0,0,0,,0,,,0,,0,0,,,
20260710_051216_3e4ef2a2,gpt-oss-120b,gpt-oss-120b,correctness,5,23,1,0.0,8316,0,2,0,,0,,,0,,0,0,,,
20260710_050303_51e30ebb,gpt-oss-120b,gpt-oss-120b,correctness,5,26,10,0.0,152063,0,1,0,,0,,,0,,0,1,,,
20260710_050305_030e9045,gpt-oss-120b,gpt-oss-120b,correctness,5,18,10,0.0,159083,0,1,0,,0,,,0,,0,1,,,
20260710_051537_42e80b46,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260710_050531_d487e60c,gpt-oss-120b,gpt-oss-120b,correctness,5,24,10,0.0,156722,0,1,0,,0,,,0,,0,1,,,
